date,village_id,population_density,proximity_to_river,reported_cases,turbidity_ntu,ph_level,rainfall_mm,e_coli_present
2024-06-26,Village_R,450,4.6,2,5.362370298092778,6.87,5.09,0
2024-06-27,Village_R,450,4.6,2,0.5441502315035952,7.63,12.11,0
2024-06-28,Village_R,450,4.6,1,1.8923340116159637,7.43,9.47,0
2024-06-29,Village_R,450,4.6,1,2.0685895187593206,7.55,2.42,0
2024-06-30,Village_R,450,4.6,1,2.2645344579725672,7.77,2.41,0
2024-07-01,Village_R,450,4.6,0,4.0253399345237275,7.62,3.53,0
2024-07-02,Village_R,450,4.6,18,10.473804275407774,6.83,0.72,1
2024-07-03,Village_R,450,4.6,20,10.37558068857022,7.75,5.18,1
2024-07-04,Village_R,450,4.6,2,0.7255413389199268,7.7,0.43,0
2024-07-05,Village_R,450,4.6,1,5.022667547478024,7.32,4.41,0
2024-07-06,Village_R,450,4.6,1,4.894465981398262,7.34,1.93,0
2024-07-07,Village_R,450,4.6,0,1.2248896563126523,7.45,2.03,0
2024-07-08,Village_R,450,4.6,0,4.10849776817363,7.32,6.62,0
2024-07-09,Village_R,450,4.6,2,5.253675983879934,7.4,7.64,0
2024-07-10,Village_R,450,4.6,1,0.9921303577667376,7.12,11.51,0
2024-07-11,Village_R,450,4.6,0,4.706310095485815,7.12,5.47,0
2024-07-12,Village_R,450,4.6,1,3.891721764977709,6.83,9.23,0
2024-07-13,Village_R,450,4.6,2,1.967143841252234,6.8,1.35,0
2024-07-14,Village_R,450,4.6,1,2.3226319250950747,7.41,6.69,0
2024-07-15,Village_R,450,4.6,1,4.074504916208502,7.58,5.03,0
2024-07-16,Village_R,450,4.6,2,2.8462947188834917,7.68,3.9,0
2024-07-17,Village_R,450,4.6,2,0.8201356831124795,7.75,6.99,0
2024-07-18,Village_R,450,4.6,2,3.631627020077077,7.48,8.5,0
2024-07-19,Village_R,450,4.6,0,1.7600728168893987,6.95,5.8,0
2024-07-20,Village_R,450,4.6,17,9.826750258943848,7.68,7.08,1
2024-07-21,Village_R,450,4.6,2,3.623844677937548,6.87,3.03,0
2024-07-22,Village_R,450,4.6,0,3.6897720844101918,7.75,5.93,0
2024-07-23,Village_R,450,4.6,2,3.7159688236568935,7.5,1.1,0
2024-07-24,Village_R,450,4.6,25,9.492589296554645,7.57,3.65,1
2024-07-25,Village_R,450,4.6,1,5.167092942387331,7.05,2.76,0
2024-07-26,Village_R,450,4.6,0,2.7106731661240064,7.49,3.15,0
2024-07-27,Village_R,450,4.6,2,5.091482916513454,7.52,0.22,0
2024-07-28,Village_R,450,4.6,2,2.5698266084160766,6.97,4.83,0
2024-07-29,Village_R,450,4.6,1,5.301834517852727,7.31,7.28,0
2024-07-30,Village_R,450,4.6,1,1.3547305500537312,7.48,8.65,0
2024-07-31,Village_R,450,4.6,0,1.583400330795743,7.36,2.23,0
2024-08-01,Village_R,450,4.6,2,1.4250774492084164,6.94,6.54,0
2024-08-02,Village_R,450,4.6,0,1.654275936634975,7.4,4.47,0
2024-08-03,Village_R,450,4.6,0,3.1122750047638856,6.81,8.59,0
2024-08-04,Village_R,450,4.6,0,0.5639296602490067,7.29,2.05,0
2024-08-05,Village_R,450,4.6,1,4.3689526525538085,6.91,6.62,0
2024-08-06,Village_R,450,4.6,2,3.4714499070686706,6.81,0.57,0
2024-08-07,Village_R,450,4.6,0,5.127253376008746,7.73,7.39,0
2024-08-08,Village_R,450,4.6,0,2.6479034220351867,7.43,0.22,0
2024-08-09,Village_R,450,4.6,1,1.5702732480266368,7.4,7.05,0
2024-08-10,Village_R,450,4.6,2,1.2026004917676587,7.71,4.51,0
2024-08-11,Village_R,450,4.6,0,2.0757357072513924,7.05,2.42,0
2024-08-12,Village_R,450,4.6,0,4.6541067553730056,7.48,2.29,0
2024-08-13,Village_R,450,4.6,0,1.2445510660727872,6.85,2.82,0
2024-08-14,Village_R,450,4.6,18,17.261827854931614,6.9,8.66,1
2024-08-15,Village_R,450,4.6,26,11.037378690981232,7.13,6.28,1
2024-08-16,Village_R,450,4.6,1,4.05417855690335,6.9,1.11,0
2024-08-17,Village_R,450,4.6,0,3.0137255492147363,6.92,10.33,0
2024-08-18,Village_R,450,4.6,2,3.8602488423905235,6.84,4.14,0
2024-08-19,Village_R,450,4.6,2,4.840353042840745,7.07,5.03,0
2024-08-20,Village_R,450,4.6,21,9.913035642509842,7.17,0.38,1
2024-08-21,Village_R,450,4.6,17,16.902179234670808,7.01,2.26,1
2024-08-22,Village_R,450,4.6,17,10.359431319490236,7.51,1.48,1
2024-08-23,Village_R,450,4.6,2,1.6014888847850686,6.93,7.84,0
2024-08-24,Village_R,450,4.6,2,2.4056413737836797,7.79,5.19,0
2024-08-25,Village_R,450,4.6,28,18.99567140482213,7.6,0.0,1
2024-08-26,Village_R,450,4.6,2,4.369488986229411,7.12,1.17,0
2024-08-27,Village_R,450,4.6,2,2.1164586893673993,7.33,0.32,0
2024-08-28,Village_R,450,4.6,0,2.6162768306000705,7.0,9.25,0
2024-08-29,Village_R,450,4.6,23,12.835087248577715,7.01,5.57,1
2024-08-30,Village_R,450,4.6,1,1.452401245732582,7.12,4.04,0
2024-08-31,Village_R,450,4.6,1,1.3774493640614047,6.91,1.12,0
2024-09-01,Village_R,450,4.6,29,15.35066176346995,7.47,2.0,1
2024-09-02,Village_R,450,4.6,2,4.641911578539667,7.37,0.83,0
2024-09-03,Village_R,450,4.6,0,4.8904809727566825,7.47,2.18,0
2024-09-04,Village_R,450,4.6,1,3.784168382905115,7.63,1.77,0
2024-09-05,Village_R,450,4.6,1,3.3090854951879503,7.24,3.92,0
2024-09-06,Village_R,450,4.6,30,12.905438297263672,7.05,7.69,1
2024-09-07,Village_R,450,4.6,2,2.2514906582404968,7.56,4.21,0
2024-09-08,Village_R,450,4.6,2,2.2251666620230606,7.47,1.07,0
2024-09-09,Village_R,450,4.6,0,3.655657141873026,7.77,5.0,0
2024-09-10,Village_R,450,4.6,0,4.154755468327517,7.54,11.22,0
2024-09-11,Village_R,450,4.6,1,3.009787876325603,7.7,8.84,0
2024-09-12,Village_R,450,4.6,2,5.038559448724499,7.11,3.75,0
2024-09-13,Village_R,450,4.6,23,16.54183574230025,7.62,7.67,1
2024-09-14,Village_R,450,4.6,0,4.7042010832453425,7.57,2.41,0
2024-09-15,Village_R,450,4.6,2,2.8412025319511445,7.54,0.62,0
2024-09-16,Village_R,450,4.6,0,1.3375231599255435,7.7,0.67,0
2024-09-17,Village_R,450,4.6,2,3.9773200456951234,7.41,2.46,0
2024-09-18,Village_R,450,4.6,26,9.906056821958416,7.49,3.06,1
2024-09-19,Village_R,450,4.6,27,16.287112716039672,7.26,0.16,1
2024-09-20,Village_R,450,4.6,1,1.4482125050145267,7.12,6.69,0
2024-09-21,Village_R,450,4.6,2,2.492176515857964,7.39,8.58,0
2024-09-22,Village_R,450,4.6,0,3.439989396291758,7.09,4.59,0
2024-09-23,Village_R,450,4.6,0,3.677235644432049,7.33,3.38,0
2024-09-24,Village_R,450,4.6,1,4.002173982072344,7.68,14.56,0
2024-09-25,Village_R,450,4.6,2,0.8067027168325638,7.75,0.57,0
2024-09-26,Village_R,450,4.6,1,4.254403316910169,6.86,3.72,0
2024-09-27,Village_R,450,4.6,2,2.884425491298233,7.02,5.34,0
2024-09-28,Village_R,450,4.6,0,4.396339838314283,7.52,2.26,0
2024-09-29,Village_R,450,4.6,1,2.066322042307518,7.46,1.17,0
2024-09-30,Village_R,450,4.6,1,2.0293415450422323,7.64,1.72,0
2024-10-01,Village_R,450,4.6,0,4.792409211699443,6.98,4.58,0
2024-10-02,Village_R,450,4.6,1,3.654217685371315,7.15,1.95,0
2024-10-03,Village_R,450,4.6,1,3.3750361337649646,6.81,2.02,0
2024-10-04,Village_R,450,4.6,1,1.058108073567334,7.46,4.41,0
2024-10-05,Village_R,450,4.6,2,3.980609419757779,7.54,3.19,0
2024-10-06,Village_R,450,4.6,1,1.615698113544049,7.75,10.0,0
2024-10-07,Village_R,450,4.6,1,2.3792834626965442,7.76,2.04,0
2024-10-08,Village_R,450,4.6,0,3.0434146245422715,7.7,0.54,0
2024-10-09,Village_R,450,4.6,1,2.5289895544660856,7.39,9.24,0
2024-10-10,Village_R,450,4.6,1,0.3550944563026024,7.24,1.93,0
2024-10-11,Village_R,450,4.6,1,5.219093197169705,7.28,0.92,0
2024-10-12,Village_R,450,4.6,2,2.2838684357889187,7.77,12.59,0
2024-10-13,Village_R,450,4.6,1,2.4263149644514215,6.89,6.35,0
2024-10-14,Village_R,450,4.6,0,2.7703594065496615,6.9,5.58,0
2024-10-15,Village_R,450,4.6,2,4.700509142488583,7.25,2.25,0
2024-10-16,Village_R,450,4.6,1,4.238624367938858,7.48,5.17,0
2024-10-17,Village_R,450,4.6,2,3.423459165764185,7.61,5.24,0
2024-10-18,Village_R,450,4.6,0,1.6057730954278628,6.81,0.12,0
2024-10-19,Village_R,450,4.6,1,3.126187341029726,7.43,7.29,0
2024-10-20,Village_R,450,4.6,2,4.349805071015138,7.77,1.08,0
2024-10-21,Village_R,450,4.6,1,4.011222342866205,7.41,2.21,0
2024-10-22,Village_R,450,4.6,2,2.6647403291737666,7.29,1.04,0
2024-10-23,Village_R,450,4.6,2,1.90163217704188,7.38,2.4,0
2024-10-24,Village_R,450,4.6,2,4.577009753781238,7.74,3.36,0
2024-10-25,Village_R,450,4.6,2,1.2524868612042526,7.54,1.76,0
2024-10-26,Village_R,450,4.6,0,2.0723631623331,7.65,0.82,0
2024-10-27,Village_R,450,4.6,1,1.5263447569485034,7.59,8.07,0
2024-10-28,Village_R,450,4.6,0,4.644480519142073,7.68,1.82,0
2024-10-29,Village_R,450,4.6,1,2.13073152645451,6.94,13.9,0
2024-10-30,Village_R,450,4.6,2,2.84676746005087,7.56,6.49,0
2024-10-31,Village_R,450,4.6,1,2.5514973561568026,7.68,3.44,0
2024-11-01,Village_R,450,4.6,2,3.5209044977824075,7.34,3.23,0
2024-11-02,Village_R,450,4.6,2,3.080853320850979,7.09,0.79,0
2024-11-03,Village_R,450,4.6,2,1.6274557862447379,7.47,3.0,0
2024-11-04,Village_R,450,4.6,2,1.787151081435558,7.79,4.43,0
2024-11-05,Village_R,450,4.6,2,0.5727326754130787,7.74,2.18,0
2024-11-06,Village_R,450,4.6,0,1.7511865199233156,7.28,1.23,0
2024-11-07,Village_R,450,4.6,1,5.68096347011989,7.13,7.89,0
2024-11-08,Village_R,450,4.6,2,3.9504673611769654,6.91,6.51,0
2024-11-09,Village_R,450,4.6,1,0.8031083944484826,7.53,7.07,0
2024-11-10,Village_R,450,4.6,1,3.17901698492202,7.73,1.88,0
2024-11-11,Village_R,450,4.6,0,3.6416515547521415,7.44,6.48,0
2024-11-12,Village_R,450,4.6,0,4.496471622960838,7.01,1.9,0
2024-11-13,Village_R,450,4.6,0,2.874054811544908,7.32,5.45,0
2024-11-14,Village_R,450,4.6,1,4.610552517145833,7.16,0.18,0
2024-11-15,Village_R,450,4.6,1,3.520278228447914,7.47,0.48,0
2024-11-16,Village_R,450,4.6,1,1.6198523224224068,7.57,5.92,0
2024-11-17,Village_R,450,4.6,1,2.9920109315452788,7.79,7.83,0
2024-11-18,Village_R,450,4.6,1,2.9993874871525414,7.22,3.46,0
2024-11-19,Village_R,450,4.6,2,1.1633161613303211,7.47,2.28,0
2024-11-20,Village_R,450,4.6,1,3.435676289163591,7.11,7.49,0
2024-11-21,Village_R,450,4.6,1,2.066908141923249,6.84,0.69,0
2024-11-22,Village_R,450,4.6,2,0.7290507446301159,6.84,1.3,0
2024-11-23,Village_R,450,4.6,1,1.5743139247260047,7.65,5.73,0
2024-11-24,Village_R,450,4.6,0,1.9792523763857908,7.03,5.51,0
2024-11-25,Village_R,450,4.6,0,2.2348664129996703,6.99,1.29,0
2024-11-26,Village_R,450,4.6,2,3.4164257703998167,7.66,6.72,0
2024-11-27,Village_R,450,4.6,2,4.410499207798512,6.96,5.41,0
2024-11-28,Village_R,450,4.6,1,4.876406954999156,7.24,2.29,0
2024-11-29,Village_R,450,4.6,0,3.0017562206154826,6.93,3.75,0
2024-11-30,Village_R,450,4.6,2,3.9884445707391554,7.06,1.16,0
2024-12-01,Village_R,450,4.6,0,2.017265373961448,6.99,10.32,0
2024-12-02,Village_R,450,4.6,1,1.7933118145675397,7.42,2.99,0
2024-12-03,Village_R,450,4.6,0,3.352943329612814,7.55,4.39,0
2024-12-04,Village_R,450,4.6,1,1.9079398986723528,7.75,9.2,0
2024-12-05,Village_R,450,4.6,2,2.7422509028461537,7.33,0.67,0
2024-12-06,Village_R,450,4.6,1,4.966648444894695,7.69,9.52,0
2024-12-07,Village_R,450,4.6,0,3.0212640338654295,7.57,1.27,0
2024-12-08,Village_R,450,4.6,2,4.763596967517176,7.01,2.32,0
2024-12-09,Village_R,450,4.6,1,2.209134539800095,7.61,0.05,0
2024-12-10,Village_R,450,4.6,0,2.406599033652887,6.88,0.15,0
2024-12-11,Village_R,450,4.6,2,2.4750539549960413,7.23,4.09,0
2024-12-12,Village_R,450,4.6,0,4.309893101033066,7.39,3.41,0
2024-12-13,Village_R,450,4.6,0,4.677611819282163,7.03,1.65,0
2024-12-14,Village_R,450,4.6,2,3.563061911205726,6.94,3.96,0
2024-12-15,Village_R,450,4.6,2,3.919215866367242,7.61,10.76,0
2024-12-16,Village_R,450,4.6,0,3.0158542422920593,6.87,2.54,0
2024-12-17,Village_R,450,4.6,0,0.7488346847299298,7.11,0.28,0
2024-12-18,Village_R,450,4.6,2,2.183419518510319,7.28,4.99,0
2024-12-19,Village_R,450,4.6,1,2.8781679870139123,6.85,6.87,0
2024-12-20,Village_R,450,4.6,2,4.365855248891214,7.17,5.18,0
2024-12-21,Village_R,450,4.6,0,2.303484531431635,7.4,11.85,0
2024-12-22,Village_R,450,4.6,1,1.980209549186743,7.73,6.92,0
2024-12-23,Village_R,450,4.6,0,3.1797763676658453,7.47,0.36,0
2024-12-24,Village_R,450,4.6,2,2.268494116902398,7.62,6.65,0
2024-12-25,Village_R,450,4.6,1,2.415750436122077,7.62,15.81,0
2024-12-26,Village_R,450,4.6,0,1.8534403321529087,7.35,0.89,0
2024-12-27,Village_R,450,4.6,1,5.114021748974763,7.72,1.6,0
2024-12-28,Village_R,450,4.6,2,0.6518833188610185,7.5,1.54,0
2024-12-29,Village_R,450,4.6,2,5.42656166849845,7.7,1.21,0
2024-12-30,Village_R,450,4.6,1,1.8335096686133139,7.06,5.44,0
2024-12-31,Village_R,450,4.6,0,0.4513298913010946,7.33,1.58,0
2024-01-01,Village_S,628,3.3,0,2.1395934572338438,7.75,2.67,0
2024-01-02,Village_S,628,3.3,0,2.6071393394824627,7.62,6.19,0
2024-01-03,Village_S,628,3.3,0,0.5399046029489474,7.5,1.29,0
2024-01-04,Village_S,628,3.3,2,3.149669528446335,7.57,10.47,0
2024-01-05,Village_S,628,3.3,2,2.5052372369551428,7.78,4.81,0
2024-01-06,Village_S,628,3.3,2,2.1977077494915096,7.31,5.39,0
2024-01-07,Village_S,628,3.3,2,4.80998873865501,7.46,1.46,0
2024-01-08,Village_S,628,3.3,0,0.9808756634761464,7.48,3.29,0
2024-01-09,Village_S,628,3.3,0,2.379920231512341,7.19,3.97,0
2024-01-10,Village_S,628,3.3,2,3.2864695311255843,7.76,3.35,0
2024-01-11,Village_S,628,3.3,2,1.4255172606933881,7.3,5.13,0
2024-01-12,Village_S,628,3.3,2,4.14403906272823,7.67,0.86,0
2024-01-13,Village_S,628,3.3,2,1.6996672120317002,7.54,4.16,0
2024-01-14,Village_S,628,3.3,0,4.155092736438981,7.79,0.44,0
2024-01-15,Village_S,628,3.3,2,4.178933629141787,7.47,6.09,0
2024-01-16,Village_S,628,3.3,2,3.424904221893964,6.97,2.69,0
2024-01-17,Village_S,628,3.3,1,1.2142473559061013,7.51,11.15,0
2024-01-18,Village_S,628,3.3,2,4.045486646487006,7.3,8.9,0
2024-01-19,Village_S,628,3.3,2,1.4706213775347108,7.22,6.11,0
2024-01-20,Village_S,628,3.3,1,2.0078478693748827,6.94,6.25,0
2024-01-21,Village_S,628,3.3,0,1.8022634584491437,7.5,0.09,0
2024-01-22,Village_S,628,3.3,2,1.7764018637845362,7.64,7.5,0
2024-01-23,Village_S,628,3.3,0,2.124189677131938,7.12,7.02,0
2024-01-24,Village_S,628,3.3,2,3.151771254885365,7.08,6.6,0
2024-01-25,Village_S,628,3.3,0,4.8773402633531315,7.09,6.34,0
2024-01-26,Village_S,628,3.3,0,0.658930429776644,6.93,1.76,0
2024-01-27,Village_S,628,3.3,0,2.3070827776089904,7.42,1.32,0
2024-01-28,Village_S,628,3.3,1,1.4064767286032551,6.91,2.86,0
2024-01-29,Village_S,628,3.3,1,3.101600625709963,7.06,7.68,0
2024-01-30,Village_S,628,3.3,2,3.027279244114248,6.99,1.0,0
2024-01-31,Village_S,628,3.3,1,1.0851924735624074,7.37,3.62,0
2024-02-01,Village_S,628,3.3,1,3.4347065490575863,7.09,0.68,0
2024-02-02,Village_S,628,3.3,26,15.353447502037916,6.87,3.02,1
2024-02-03,Village_S,628,3.3,1,2.1199500875791326,7.66,8.5,0
2024-02-04,Village_S,628,3.3,24,13.698316140277557,7.19,2.37,1
2024-02-05,Village_S,628,3.3,1,3.0685371203264484,7.71,5.96,0
2024-02-06,Village_S,628,3.3,0,0.5105389579575768,7.16,2.75,0
2024-02-07,Village_S,628,3.3,0,1.5566587011200368,7.64,4.89,0
2024-02-08,Village_S,628,3.3,0,1.9037541862523928,7.57,8.48,0
2024-02-09,Village_S,628,3.3,0,2.331669238931122,6.91,3.1,0
2024-02-10,Village_S,628,3.3,1,1.6044422279997246,7.4,4.57,0
2024-02-11,Village_S,628,3.3,0,0.12989339297773983,7.59,5.21,0
2024-02-12,Village_S,628,3.3,1,3.078497829262381,7.61,7.44,0
2024-02-13,Village_S,628,3.3,2,2.7579198709593276,7.58,2.11,0
2024-02-14,Village_S,628,3.3,1,2.8528148242969684,7.27,5.54,0
2024-02-15,Village_S,628,3.3,2,3.171718941879794,6.96,6.91,0
2024-02-16,Village_S,628,3.3,1,3.335896805705032,6.94,9.24,0
2024-02-17,Village_S,628,3.3,1,1.4876403087460677,6.84,7.21,0
2024-02-18,Village_S,628,3.3,1,2.809216690607169,7.3,3.4,0
2024-02-19,Village_S,628,3.3,2,2.699983683920393,7.78,7.41,0
2024-02-20,Village_S,628,3.3,1,3.598929353837783,7.8,7.51,0
2024-02-21,Village_S,628,3.3,1,4.604802642085973,7.35,0.09,0
2024-02-22,Village_S,628,3.3,2,1.2012606095682248,7.75,7.12,0
2024-02-23,Village_S,628,3.3,0,4.09297695323541,7.31,2.36,0
2024-02-24,Village_S,628,3.3,2,4.432720852128591,7.61,1.15,0
2024-02-25,Village_S,628,3.3,2,3.279916168765182,6.92,6.99,0
2024-02-26,Village_S,628,3.3,1,4.840015324767748,7.02,5.27,0
2024-02-27,Village_S,628,3.3,0,1.1750074880034322,7.79,1.69,0
2024-02-28,Village_S,628,3.3,0,2.8537316877349985,6.99,0.59,0
2024-02-29,Village_S,628,3.3,19,11.49748799536661,7.24,5.68,1
2024-03-01,Village_S,628,3.3,1,1.9622960149934818,7.61,5.57,0
2024-03-02,Village_S,628,3.3,1,2.8944024431959603,6.96,3.6,0
2024-03-03,Village_S,628,3.3,1,2.503237692887278,6.89,4.59,0
2024-03-04,Village_S,628,3.3,2,3.66037772300598,7.53,8.91,0
2024-03-05,Village_S,628,3.3,1,3.8256079639721188,7.79,6.84,0
2024-03-06,Village_S,628,3.3,0,4.310263728623799,7.16,3.35,0
2024-03-07,Village_S,628,3.3,1,2.143335961122562,7.32,3.07,0
2024-03-08,Village_S,628,3.3,2,4.683074571697939,7.29,7.42,0
2024-03-09,Village_S,628,3.3,0,5.067712568614546,7.33,4.99,0
2024-03-10,Village_S,628,3.3,1,2.2411954055183516,6.99,3.25,0
2024-03-11,Village_S,628,3.3,1,2.429176645985331,6.9,0.28,0
2024-03-12,Village_S,628,3.3,2,4.497112841763776,7.0,13.04,0
2024-03-13,Village_S,628,3.3,1,5.402537421856929,7.27,6.59,0
2024-03-14,Village_S,628,3.3,2,4.521743110970191,7.51,6.82,0
2024-03-15,Village_S,628,3.3,2,2.003002679421896,7.38,2.36,0
2024-03-16,Village_S,628,3.3,1,2.631232831041423,7.72,9.3,0
2024-03-17,Village_S,628,3.3,1,0.3100084878614727,7.42,11.07,0
2024-03-18,Village_S,628,3.3,0,1.4648854836049452,7.72,2.75,0
2024-03-19,Village_S,628,3.3,1,1.9997993536765093,6.86,10.02,0
2024-03-20,Village_S,628,3.3,0,2.7086165573538006,7.78,10.57,0
2024-03-21,Village_S,628,3.3,1,4.502174933034903,7.29,2.2,0
2024-03-22,Village_S,628,3.3,0,4.925190181902845,6.82,0.76,0
2024-03-23,Village_S,628,3.3,1,4.957233798463988,6.93,3.3,0
2024-03-24,Village_S,628,3.3,2,2.307912107866662,7.44,2.14,0
2024-03-25,Village_S,628,3.3,2,2.950194416983297,6.9,5.68,0
2024-03-26,Village_S,628,3.3,0,3.7650001344661197,7.21,0.41,0
2024-03-27,Village_S,628,3.3,0,4.737978578952984,7.03,3.6,0
2024-03-28,Village_S,628,3.3,2,2.971629443493434,6.88,1.33,0
2024-03-29,Village_S,628,3.3,2,3.2699842331313755,7.56,4.35,0
2024-03-30,Village_S,628,3.3,1,2.9037048148331586,7.74,1.2,0
2024-03-31,Village_S,628,3.3,0,2.0497005157946266,7.17,0.01,0
2024-04-01,Village_S,628,3.3,2,1.1824624241745996,7.62,0.23,0
2024-04-02,Village_S,628,3.3,0,3.153023365315981,6.98,6.46,0
2024-04-03,Village_S,628,3.3,0,3.078433630801885,7.36,7.95,0
2024-04-04,Village_S,628,3.3,0,3.79865786453805,6.93,3.31,0
2024-04-05,Village_S,628,3.3,2,3.044329905633039,7.55,8.33,0
2024-04-06,Village_S,628,3.3,18,14.96554931134191,7.64,4.66,1
2024-04-07,Village_S,628,3.3,1,4.444194021826712,7.65,2.88,0
2024-04-08,Village_S,628,3.3,2,4.52057466635834,7.0,1.02,0
2024-04-09,Village_S,628,3.3,2,1.5428058316023405,6.9,2.33,0
2024-04-10,Village_S,628,3.3,2,1.1550663481181271,7.09,5.91,0
2024-04-11,Village_S,628,3.3,2,1.7316020692968672,7.61,2.95,0
2024-04-12,Village_S,628,3.3,0,1.398268511148781,7.68,6.31,0
2024-04-13,Village_S,628,3.3,2,1.5758940159448447,7.41,4.94,0
2024-04-14,Village_S,628,3.3,1,2.2711484872042336,7.29,5.49,0
2024-04-15,Village_S,628,3.3,2,0.9527182366848428,7.35,1.65,0
2024-04-16,Village_S,628,3.3,1,3.634627241274013,6.97,10.4,0
2024-04-17,Village_S,628,3.3,2,2.73547823422192,7.48,8.75,0
2024-04-18,Village_S,628,3.3,0,4.007926757378315,7.79,11.75,0
2024-04-19,Village_S,628,3.3,2,0.9004699284391078,7.05,10.38,0
2024-04-20,Village_S,628,3.3,2,4.731966882109193,7.62,0.8,0
2024-04-21,Village_S,628,3.3,0,4.534490312139264,7.46,2.23,0
2024-04-22,Village_S,628,3.3,20,12.683985037716027,7.54,5.38,1
2024-04-23,Village_S,628,3.3,1,4.50503790578939,7.52,7.95,0
2024-04-24,Village_S,628,3.3,0,2.22857672593405,7.35,2.1,0
2024-04-25,Village_S,628,3.3,2,0.9734841196823747,6.99,9.4,0
2024-04-26,Village_S,628,3.3,2,1.4375137641518922,7.02,7.31,0
2024-04-27,Village_S,628,3.3,1,4.151775403139374,7.56,2.78,0
2024-04-28,Village_S,628,3.3,2,3.0183771253899994,7.01,0.34,0
2024-04-29,Village_S,628,3.3,0,5.125654551180457,7.61,5.16,0
2024-04-30,Village_S,628,3.3,2,4.886106873387057,7.62,3.94,0
2024-05-01,Village_S,628,3.3,2,4.242570632306849,7.49,8.56,0
2024-05-02,Village_S,628,3.3,2,1.9219703818522054,7.68,0.45,0
2024-05-03,Village_S,628,3.3,0,4.36403530786098,6.87,4.11,0
2024-05-04,Village_S,628,3.3,0,2.2785159387256977,7.18,1.11,0
2024-05-05,Village_S,628,3.3,1,1.3530268415561673,7.59,14.15,0
2024-05-06,Village_S,628,3.3,2,2.783483996966267,6.89,6.79,0
2024-05-07,Village_S,628,3.3,1,1.5338535766083934,7.74,7.33,0
2024-05-08,Village_S,628,3.3,1,4.51234070434811,7.12,1.22,0
2024-05-09,Village_S,628,3.3,1,2.568447052012671,7.66,5.99,0
2024-05-10,Village_S,628,3.3,1,2.3303888558466355,7.3,6.28,0
2024-05-11,Village_S,628,3.3,0,3.740092237116481,7.67,2.79,0
2024-05-12,Village_S,628,3.3,0,3.7836068717257203,7.0,4.24,0
2024-05-13,Village_S,628,3.3,1,2.2731879571330693,6.8,2.56,0
2024-05-14,Village_S,628,3.3,2,3.025481747637112,7.31,0.4,0
2024-05-15,Village_S,628,3.3,0,1.673902082539263,7.79,6.32,0
2024-05-16,Village_S,628,3.3,2,4.9203429851139555,6.98,0.38,0
2024-05-17,Village_S,628,3.3,1,2.332713521705961,7.59,2.28,0
2024-05-18,Village_S,628,3.3,2,3.2863751964670738,7.04,9.54,0
2024-05-19,Village_S,628,3.3,0,4.093249437229953,7.03,4.52,0
2024-05-20,Village_S,628,3.3,2,4.868345936335102,7.61,3.94,0
2024-05-21,Village_S,628,3.3,1,3.5930576749997862,7.69,3.38,0
2024-05-22,Village_S,628,3.3,0,3.6028716069706324,7.75,0.4,0
2024-05-23,Village_S,628,3.3,18,14.183836021466101,7.26,0.83,1
2024-05-24,Village_S,628,3.3,1,5.2458795167623595,7.34,2.4,0
2024-05-25,Village_S,628,3.3,23,17.061944341843134,7.61,5.44,1
2024-05-26,Village_S,628,3.3,17,9.089625678808122,7.39,1.53,1
2024-05-27,Village_S,628,3.3,2,0.9276762330096315,7.37,2.39,0
2024-05-28,Village_S,628,3.3,1,1.888405375145218,7.26,3.91,0
2024-05-29,Village_S,628,3.3,18,13.799295014286729,6.85,2.73,1
2024-05-30,Village_S,628,3.3,1,4.427700990736685,7.4,6.78,0
2024-05-31,Village_S,628,3.3,1,1.2407625848601458,6.98,3.67,0
2024-06-01,Village_S,628,3.3,1,4.314274722547989,7.48,9.98,0
2024-06-02,Village_S,628,3.3,18,8.361941461236404,7.8,14.15,1
2024-06-03,Village_S,628,3.3,19,12.835158403021593,7.49,1.09,1
2024-06-04,Village_S,628,3.3,0,2.013467835027933,7.31,1.14,0
2024-06-05,Village_S,628,3.3,2,2.343166149585813,7.46,5.22,0
2024-06-06,Village_S,628,3.3,28,14.156784359624968,7.36,6.41,1
2024-06-07,Village_S,628,3.3,2,1.4473275832553911,7.41,1.12,0
2024-06-08,Village_S,628,3.3,1,4.4908627804912395,7.29,6.81,0
2024-06-09,Village_S,628,3.3,1,3.472783380609836,7.23,8.0,0
2024-06-10,Village_S,628,3.3,21,7.734293886120329,7.39,8.67,1
2024-06-11,Village_S,628,3.3,2,2.253052438427859,6.88,7.78,0
2024-06-12,Village_S,628,3.3,20,16.618911168306077,7.55,7.64,1
2024-06-13,Village_S,628,3.3,0,2.3340943772639475,7.26,3.95,0
2024-06-14,Village_S,628,3.3,0,3.252903285045313,7.46,4.36,0
2024-06-15,Village_S,628,3.3,2,4.7427072996838024,7.36,3.54,0
2024-06-16,Village_S,628,3.3,0,1.8716159897126194,7.42,3.52,0
2024-06-17,Village_S,628,3.3,2,6.0740403603228525,7.24,2.14,0
2024-06-18,Village_S,628,3.3,2,4.266688739653686,7.04,2.66,0
2024-06-19,Village_S,628,3.3,2,3.721492410288698,7.76,2.44,0
2024-06-20,Village_S,628,3.3,20,16.59374408897183,7.28,1.68,1
2024-06-21,Village_S,628,3.3,28,12.156123511410582,6.97,6.47,1
